time(sec), throughput(req/sec), avg_lat(ms), min_lat(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms), 90th_lat(ms), 95th_lat(ms), 99th_lat(ms), max_lat(ms), tp (req/s) scaled
6450,3.2,5575.774,1002.898,1702.042,7589.216,8501.793,8777.918,11499.556,11499.556,11499.556,0
6455,5.6,4801.695,1003.429,3865.382,4668.012,5903.74,8377.304,9939.985,11936.86,11936.86,0
6460,3.4,5461.853,1218.078,4509.107,5151.661,8510.256,8901.732,9177.414,9177.414,9177.414,0
6465,3.8,4544.596,1004.677,1702.207,5269.718,6179.18,8986.659,9696.042,9696.042,9696.042,0
6470,4.4,5394.99,999.486,3597.753,5894.406,6888.709,9569.385,9696.304,12804.946,12804.946,0
6475,4.6,5097.155,1095.177,1943.83,4543.111,6797.621,8361.299,13450.146,14176.21,14176.21,0
6480,3.6,4925.201,1003.941,4199.087,4800.651,5912.201,7967.11,8610.619,8610.619,8610.619,0
6485,3.2,4366.501,1483.508,4551.492,4926.803,5308.383,6815.512,6948.831,6948.831,6948.831,0
6490,4.2,4720.807,1004.016,3817.244,4335.179,5671.976,6432.647,7934.443,8889.233,8889.233,0
6495,3.6,4894.135,1003.876,1977.191,4832.711,5943.914,9277.883,9370.077,9370.077,9370.077,0
6500,3.6,5099.328,1004.693,1602.411,5043.196,8561.792,9133.838,9396.87,9396.87,9396.87,0
6505,4.2,4345.012,1004.603,1601.926,4580.765,6028.68,7607.908,8046.056,8724.762,8724.762,0
6510,3.8,4382.126,1003.179,1802.469,3991.223,6782.498,8269.296,8902.736,8902.736,8902.736,0
6515,4.6,4368.328,1004.364,2119.115,4350.8,5469.807,7666.219,7925.111,7975.645,7975.645,0
6520,4,5083.579,1004.85,1718.26,4808.548,7497.104,9517.633,10603.583,10603.583,10603.583,0
6525,3.8,5670.709,1003.684,1559.414,4624.664,8851.353,9954.194,12452.669,12452.669,12452.669,0
6530,3.6,4929.431,1088.952,1525.464,4442.731,7705.049,8406.003,10595.038,10595.038,10595.038,0
6535,3.6,6630.377,1004.323,3982.661,7464.96,8116.742,12211.556,13282.177,13282.177,13282.177,0
6540,3.4,6321.991,1667.413,3922.932,4698.845,10086.384,11138.681,12000.043,12000.043,12000.043,0
6545,4.4,5036.113,1004.032,1760.1,6668.667,7478.59,8176.904,8697.783,12423.168,12423.168,0
6550,3.6,4808.914,999.097,1769.06,5320.298,6759.699,10928.57,11321.812,11321.812,11321.812,0
6555,3.2,5615.245,1005.99,1550.669,6547.945,9998.656,10501.213,10692.332,10692.332,10692.332,0
6560,4,5247.928,1025.322,1684.03,4868.985,7800.37,11544.497,13364.7,13364.7,13364.7,0
6565,3.8,6229.141,1026.414,4309.137,5084.308,8586.999,11569.226,11570.343,11570.343,11570.343,0
6570,4.6,3946.324,1004.042,1685.601,4502.314,4970.608,7068.15,7209.051,8283.204,8283.204,0
6575,3.4,5092.319,1025.644,1634.691,5827.773,7791.6,8559.149,13035.163,13035.163,13035.163,0
6580,5,4295.715,1003.026,1608.674,4521.678,5326.282,7924.823,8477.11,9180.256,9180.256,0
6585,4.6,4508.848,1568.327,3741.309,4401.16,6222.933,7116.794,7233.554,7450.479,7450.479,0
6590,4.2,4070.089,1005.147,1593.009,4133.135,5287.768,8271.641,9148.392,11063.412,11063.412,0
6595,3.6,5098.356,1033.854,1509.363,4275.708,8552.094,9572.972,9778.882,9778.882,9778.882,0
6600,4.8,4277.932,1433.947,1744.855,4153.03,6953.942,8032.467,8298.671,11802.459,11802.459,0
6605,3.2,5847.446,1029.666,5960.685,6382.606,7008.571,9898.785,10018.831,10018.831,10018.831,0
6610,3.8,6109.375,1007.096,4008.255,4859.5,9136.992,12671.704,12855.293,12855.293,12855.293,0
6615,4.4,4259.193,1003.653,1535.679,4864.118,5025.567,8563.32,9227.05,9412.042,9412.042,0
6620,3.2,5722.057,1427.19,4355.055,5761.178,5929.812,9931.817,12045.647,12045.647,12045.647,0
6625,4,5166.47,1005.185,1776.033,4356.374,7123.606,13806.033,14007.767,14007.767,14007.767,0
6630,5,5093.294,999.211,3013.657,4710.325,7552.546,8229.725,9675.444,10067.372,10067.372,0
6635,4,5288.103,1004.33,4659.948,5126.777,7800.365,8811.354,9029.593,9029.593,9029.593,0
6640,3.8,5805.602,1002.636,1626.186,5752.773,9778.658,10898.141,13553.163,13553.163,13553.163,0
6645,4,4662.185,1000.439,1525.924,5398.163,8484.308,8970.73,9002.279,9002.279,9002.279,0
6650,3.4,4238.84,1020.611,1459.61,2871.062,6732.209,9001.668,12746.237,12746.237,12746.237,0
6655,3.4,5684.818,1031.063,2261.79,5627.944,8685.621,9304.736,9820.251,9820.251,9820.251,0
6660,4.2,5105.319,1002.707,3715.098,4591.737,7399.988,7968.238,8444.057,8562.501,8562.501,0
6665,3.4,4912.244,1003.675,1891.063,5006.542,5893.523,8907.224,10060.486,10060.486,10060.486,0
6670,4.6,3944.166,999.133,1523.135,2930.619,5614.529,8394.891,8612.091,8897.743,8897.743,0
6675,3.4,4494.8,1517.904,1811.45,4759.613,5110.652,7543.038,9833.286,9833.286,9833.286,0
6680,3.2,5404.9,1090.845,1603.457,5388.193,9578.391,10082.335,10441.024,10441.024,10441.024,0
6685,3.8,5568.912,1004.441,1834.905,4985.027,8635.641,10122.978,11943.26,11943.26,11943.26,0
6690,3.6,5440.302,1003.778,1818.531,5586.902,9044.874,9922.007,10165.125,10165.125,10165.125,0
6695,4,4878.56,1231.424,3531.884,4827.495,7559.92,8355.71,10818.181,10818.181,10818.181,0
6700,4.8,4577.447,1003.384,3641.314,4549.279,5332.275,8142.092,8159.044,8368.826,8368.826,0
6705,3.8,4822.117,1004.11,1919.305,5021.213,5846.155,8569.564,8987.676,8987.676,8987.676,0
6710,3.4,5330.61,1434.43,3373.353,5051.901,5779.726,8911.735,13916.226,13916.226,13916.226,0
6715,4.2,5074.624,1003.537,1763.571,5350.815,5685.348,9478.823,9746.052,9753.689,9753.689,0
6720,4.2,4809.613,1003.705,2363.259,3899.513,6456.063,8555.254,8888.908,11786.884,11786.884,0
6725,4,5130.775,1003.602,1802.253,5148.898,9008.053,10629.362,10645.7,10645.7,10645.7,0
6730,4.4,6000.057,1111.925,4049.707,6112.769,7322.482,8047.825,10625.074,12086.298,12086.298,0
6735,3.6,5551.182,1004.48,3990.791,4794.405,7315.273,9137.07,12237.332,12237.332,12237.332,0
6740,3.6,6136.969,1004.203,3723.933,7274.663,8503.247,10733.024,10767.104,10767.104,10767.104,0
6745,4.2,5444.471,1004.804,1726.724,5886.247,8543.478,10127.549,10356.159,12177.256,12177.256,0
6750,4.2,5679.962,1031.654,3917.403,5527.912,7717.877,7934.065,8503.268,11161.468,11161.468,0
6755,4.6,4796.538,1025.241,3472.674,4491.57,7104.695,7438.821,7604.789,8156.027,8156.027,0
6760,3.6,4660.573,1003.678,3986.062,4541.325,5469.776,7683.436,8569.652,8569.652,8569.652,0
6765,4.2,5024.676,1002.823,1777.327,4635.069,8027.269,8912.551,10709.987,11230.611,11230.611,0
6770,4,5170.89,999.479,4049.22,4642.51,7634.615,8893.103,10724.46,10724.46,10724.46,0
6775,4.4,5354.21,1026.716,1752.301,5137.19,7651.576,10775.772,10867.517,11633.606,11633.606,0
6780,3.6,5235.009,1003.47,1567.269,5284.095,8989.544,9735.021,10008.843,10008.843,10008.843,0
6785,3.4,4987.47,1089.741,4290.04,4550.454,6896.174,7722.16,10136.56,10136.56,10136.56,0
6790,3.6,6116.916,1634.488,2051.111,5927.565,9025.647,10863.052,11897.531,11897.531,11897.531,0
6795,3,6387.647,1003.126,3222.28,5686.188,9294.257,9912.774,12142.267,12142.267,12142.267,0
6800,4,4699.378,1021.143,1766.317,4660.668,8112.072,8327.861,8413.022,8413.022,8413.022,0
6805,4.6,4956.15,1005.149,1752.272,5368.946,8018.257,8813.767,9146.397,9844.719,9844.719,0
6810,2.8,6358.339,1004.412,4775.545,6317.757,9822.454,11492.784,11793.441,11793.441,11793.441,0
6815,3.8,3546.976,1003.625,1734.587,2654.007,5313.434,6927.048,7101.093,7101.093,7101.093,0
6820,2.8,5629.434,1333.99,1642.61,5593.87,8926.828,9711.307,13342.84,13342.84,13342.84,0
6825,4.8,4970.129,999.379,3683.415,5720.812,6665.948,7801.466,8201.725,8879.096,8879.096,0
6830,3,4685.338,1568.4,1608.932,5737.118,6758.7,7010.36,7285.537,7285.537,7285.537,0
6835,4.4,4772.333,1022.38,1794.595,4818.877,7508.463,7776.357,7826.688,9279.958,9279.958,0
6840,3.6,5447.196,1517.766,1727.588,4670.141,8011.644,11739.075,12867.066,12867.066,12867.066,0
6845,4.4,4532.897,1425.312,1952.384,4460.353,6131.669,6724.387,9490.238,10032.836,10032.836,0
6850,5,4018.092,1003.193,1576.776,4176.734,5153.542,5631.016,6865.063,11607.184,11607.184,0
6855,3.6,5656.064,1003.906,4163.776,5726.513,8281.461,8907.723,9333.871,9333.871,9333.871,0
6860,4.4,5351.459,1459.483,3104.627,4457.576,7005.977,8201.179,16771.945,16921.899,16921.899,0
6865,3.8,5099.898,1726.807,4099.263,4634.842,6689.081,7265.822,8118.925,8118.925,8118.925,0
6870,3.6,4949.671,1037.033,4358.076,4877.153,5511.231,8711.602,9078.832,9078.832,9078.832,0
6875,3.6,5909.022,1031.684,4676.057,5419.478,9557.41,10158.376,10174.611,10174.611,10174.611,0
6880,3.2,4839.071,1117.198,4241.771,5202.102,6539.996,7334.06,8494.935,8494.935,8494.935,0
6885,3.4,4383.82,1718.465,3281.851,4827.272,5253.511,6616.933,7544.889,7544.889,7544.889,0
6890,3.4,4884.589,1033.314,1735.708,4561.343,7642.999,8881.045,9130.792,9130.792,9130.792,0
6895,5,3404.151,1004.785,1725.8,3088.76,4759.419,6756.976,6866.164,7534.593,7534.593,0
6900,3.6,5359.728,1102.975,3072.582,5069.176,7350.513,9019.507,11250.565,11250.565,11250.565,0
6905,2.8,4703.47,1550.785,1860.305,5645.784,6380.665,9454.749,10105.396,10105.396,10105.396,0
6910,5.6,4083.418,1004.406,1610.132,4021.906,6179.326,8088.501,8377.299,10716.29,10716.29,0
6915,3.2,5239.203,1550.483,4601.196,5186.257,5837.77,8837.043,10116.236,10116.236,10116.236,0
6920,3.4,4931.73,1560.475,1642.941,4215.268,7575.266,9980.862,10474.016,10474.016,10474.016,0
6925,3.6,6380.663,1476.538,4960.312,6254.527,9511.867,10098.808,10348.92,10348.92,10348.92,0
6930,3,6867.552,1342.33,1777.06,6515.144,10306.795,10808.765,13758.022,13758.022,13758.022,0
6935,3.6,4643.888,1002.91,3172.511,5026.664,5527.412,7701.081,8486.058,8486.058,8486.058,0
6940,4.2,5395.994,1003.364,3547.912,4918.838,7250.439,10182.081,11309.67,11720.455,11720.455,0
6945,3.8,4900.036,1793.611,3639.602,4506.666,6832.325,8276.945,8777.334,8777.334,8777.334,0
6950,3.8,4916.175,1003.276,1500.501,4912.739,6463.136,9937.832,10201.674,10201.674,10201.674,0
6955,5,4640.758,1004.47,3556.403,4100.453,6313.283,7183.325,9214.99,9311.921,9311.921,0
6960,3.6,5004.765,1021.389,1495.65,5319.248,7398.757,10380.449,10472.001,10472.001,10472.001,0
6965,3.6,4865.021,1400.514,1676.144,6553.988,6664.96,10622.221,10664.545,10664.545,10664.545,0
6970,4,5372.586,1004.562,2696.135,6278.584,7698.733,9568.131,10570.431,10570.431,10570.431,0
6975,4,4971.682,1021.467,4575.171,5315.411,6731.932,8422.811,8868.931,8868.931,8868.931,0
6980,3.2,6053.091,1169.952,1843.317,6655.974,8501.016,11215.499,11677.26,11677.26,11677.26,0
6985,3,6866.76,1425.639,1534.271,5151.587,11833.461,12653.117,13220.494,13220.494,13220.494,0
6990,5,4588.502,1006.678,2345.691,4157.811,6799.109,8341.056,8660.657,8778.251,8778.251,0
6995,3.6,4897.896,1030.303,3540.386,5363.079,6188.793,7425.551,10902.441,10902.441,10902.441,0
7000,4.6,4955.344,1047.594,1802.089,5068.536,7635.039,8412.096,8477.176,10869.958,10869.958,0
7005,3.4,6628.352,1518.023,4373.095,7397.781,8266.077,9869.229,9902.236,9902.236,9902.236,0
7010,3.6,5376.062,1000.736,1559.293,6554.161,7877.807,10296.843,10662.039,10662.039,10662.039,0
7015,3.8,5074.99,1003.256,1722.977,4483.01,9009.519,9528.373,12619.919,12619.919,12619.919,0
7020,4,5307.02,1408.612,4609.369,5404.285,7336.311,7703.05,9732.996,9732.996,9732.996,0
7025,3.4,6124.379,1090.785,4742.497,5400.098,9479.675,9746.367,10355.384,10355.384,10355.384,0
7030,4.6,4560.664,1002.82,1673.846,4628.625,7821.954,8248.225,8383.863,8625.529,8625.529,0
7035,3.8,5685.009,1004.093,3897.438,5150.478,8818.387,9603.443,12627.466,12627.466,12627.466,0
7040,3.8,6389.759,1552.251,4443.119,4860.689,7553.686,12991.178,13375.327,13375.327,13375.327,0
7045,3.2,6414.052,1518.838,4734.695,6522.187,8360.274,9555.024,11318.213,11318.213,11318.213,0
7050,2.8,5557.399,1004.295,1885.303,5441.639,9625.14,10844.707,10996.351,10996.351,10996.351,0
7055,3,6011.059,1584.757,3237.512,6119.734,9001.59,9312.417,10396.765,10396.765,10396.765,0
7060,2.6,6332.097,1509.921,1777.151,6495.309,10906.503,11516.76,11783.697,11783.697,11783.697,0
7065,4.8,4444.982,1003.934,1580.89,3059.445,8031.67,8812.236,9097.093,10650.517,10650.517,0
7070,3.8,4867.693,1003.513,1877.191,4500.465,6856.086,8387.114,11041.977,11041.977,11041.977,0
7075,3.2,5473.325,1534.21,1785.246,6372.82,9762.67,10414.688,12629.847,12629.847,12629.847,0
7080,3.4,5537.47,1317.471,2705.055,5477.749,8183.496,8517.264,8792.568,8792.568,8792.568,0
7085,4,4890.923,1028.342,3289.508,5203.879,7601.29,7968.809,7970.051,7970.051,7970.051,0
7090,3.4,6006.45,1034.635,1785.256,5962.324,9439.78,10641.16,10792.76,10792.76,10792.76,0
7095,3.4,6144.249,1927.312,5091.97,5670.44,8391.084,8710.192,8742.875,8742.875,8742.875,0
7100,4.4,5600.293,1005.572,4081.314,4999.398,7562.9,8332.427,8957.632,10769.699,10769.699,0
7105,4.2,5440.958,1003.749,1769.41,5337.898,8676.765,9568.584,11160.152,11494.048,11494.048,0
7110,3.6,5485.314,1003.402,3983.679,5886.982,7058.105,9260.44,9612.357,9612.357,9612.357,0
7115,4.2,5012.614,1005.914,1943.816,4916.791,7465.107,8265.988,9803.304,10429.753,10429.753,0
7120,4.2,5791.891,1003.791,4073.828,5183.512,8032.74,10404.78,10887.854,12066.653,12066.653,0
7125,3.8,4504.995,1002.594,1684.55,4484.456,6563.161,9514.191,10977.368,10977.368,10977.368,0
7130,3,6100.341,1426.196,4757.553,5610.839,8951.553,9452.666,9503.394,9503.394,9503.394,0
7135,3.4,4822.177,1525.881,1751.168,4297.235,6728.557,9700.809,9893.863,9893.863,9893.863,0
7140,4.4,5293.835,1006.437,1726.527,5477.661,8219.929,8526.558,8652.435,13724.81,13724.81,0
7145,4,6540.644,1718.351,5109.123,6904.125,8524.323,11756.706,12156.36,12156.36,12156.36,0
7150,4,4443.55,1034.928,1952.519,4743.269,7309.637,8029.118,8421.43,8421.43,8421.43,0
7155,3.6,5464.629,1004.526,2413.078,5669.686,7646.83,9271.699,13315.203,13315.203,13315.203,0
7160,4,4679.101,1003.553,1844.552,5227.368,5921.62,8037.539,8271.677,8271.677,8271.677,0
7165,4.6,4344.157,1003.729,1351.587,4742.921,7007.891,8362.059,8682.917,10613.742,10613.742,0
7170,5.2,5553.886,1003.367,1693.872,5569.008,7131.452,10121.656,14056.384,18108.786,18108.786,0
7175,4,4780.099,1004.331,1725.714,5178.544,8427.707,9459.958,9806.243,9806.243,9806.243,0
7180,4.6,3654.004,1110.6,1885.435,3639.666,4335.645,5972.288,6465.479,8161.634,8161.634,0
7185,4.8,5305.381,1168.515,3832.683,5486.119,7690.296,8119.882,8682.487,9385.412,9385.412,0
7190,3.2,5235.84,1560.649,4716.8,5051.548,6088.632,8911.034,9487.392,9487.392,9487.392,0
7195,3,4061.984,1026.426,1692.356,4750.22,5366.285,6286.779,12687.884,12687.884,12687.884,0
